prompt,context,gender,age,occupation,target_mid,target_title
"User profile (audit only):
- gender: M
- age: 25-34
- occupation: homemaker

Watch history:
1. Tabloid
2. Midnight in Paris
3. Yella [PAL]
4. Paranoiac VHS
5. Lone Star VHS
6. Coriolanus
7. Margaret
8. The Dark Knight Rises
9. White VHS
10. The Good Soldier

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. Tabloid
2. Midnight in Paris
3. Yella [PAL]
4. Paranoiac VHS
5. Lone Star VHS
6. Coriolanus
7. Margaret
8. The Dark Knight Rises
9. White VHS
10. The Good Soldier",M,25-34,homemaker,6301491920,Out of the Past VHS
"User profile (audit only):
- gender: M
- age: 45-54
- occupation: academic/educator

Watch history:
1. Don't Blink
2. The Houses October Built
3. Watchmen
4. Tessellations: How to Create Them VHS
5. Let's Scare Jessica to Death VHS
6. The Hitchhiker's Guide to the Galaxy Full Screen Edition
7. Joy Ride
8. Prom Night
9. Jake's Road
10. Disturbia

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. Don't Blink
2. The Houses October Built
3. Watchmen
4. Tessellations: How to Create Them VHS
5. Let's Scare Jessica to Death VHS
6. The Hitchhiker's Guide to the Galaxy Full Screen Edition
7. Joy Ride
8. Prom Night
9. Jake's Road
10. Disturbia",M,45-54,academic/educator,B0064SVNAI,Beneath the Darkness
"User profile (audit only):
- gender: F
- age: 25-34
- occupation: self-employed

Watch history:
1. Criminal Minds
2. Lost: The Complete Sixth and Final Season
3. The Vampire Diaries: Season 2
4. Nikita: Season 1
5. Flashpoint: Season 5
6. Good Will Hunting
7. What Dreams May Come VHS
8. Supernatural: Season 4
9. Supernatural: Season 6
10. Criminal Minds: Season 6

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. Criminal Minds
2. Lost: The Complete Sixth and Final Season
3. The Vampire Diaries: Season 2
4. Nikita: Season 1
5. Flashpoint: Season 5
6. Good Will Hunting
7. What Dreams May Come VHS
8. Supernatural: Season 4
9. Supernatural: Season 6
10. Criminal Minds: Season 6",F,25-34,self-employed,B004YM6JK0,Supernatural: Season 7
"User profile (audit only):
- gender: M
- age: 25-34
- occupation: scientist

Watch history:
1. Michael Jackson: HIStory on Film - Volume II
2. The Super VHS
3. Saturday Night Live - The Best of Eddie Murphy VHS
4. Number Ones
5. Shoot to Kill VHS
6. Taking Care of Business
7. Beavis &amp; Butthead Do America VHS
8. Mork &amp; Mindy 1 : Mork Moves In/ Mork Goes Public VHS
9. Taxi - The Complete First Season
10. The Fisher King

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. Michael Jackson: HIStory on Film - Volume II
2. The Super VHS
3. Saturday Night Live - The Best of Eddie Murphy VHS
4. Number Ones
5. Shoot to Kill VHS
6. Taking Care of Business
7. Beavis &amp; Butthead Do America VHS
8. Mork &amp; Mindy 1 : Mork Moves In/ Mork Goes Public VHS
9. Taxi - The Complete First Season
10. The Fisher King",M,25-34,scientist,6302289041,Necessary Roughness VHS
"User profile (audit only):
- gender: F
- age: 55-64
- occupation: clerical/admin

Watch history:
1. Hitman Hart: Wrestling with Shadows VHS
2. Fantasy Worlds of Irwin Allen, The VHS
3. Holes VHS
4. The Incredible Hulk: Original Television Series Premiere
5. Traffic
6. Luther Vandross: Live at Wembley VHS
7. Bond: For Your Eyes Only VHS
8. Moonwalker VHS
9. Amistad VHS
10. Homicide Life on the Street: The Beginning VHS

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. Hitman Hart: Wrestling with Shadows VHS
2. Fantasy Worlds of Irwin Allen, The VHS
3. Holes VHS
4. The Incredible Hulk: Original Television Series Premiere
5. Traffic
6. Luther Vandross: Live at Wembley VHS
7. Bond: For Your Eyes Only VHS
8. Moonwalker VHS
9. Amistad VHS
10. Homicide Life on the Street: The Beginning VHS",F,55-64,clerical/admin,B000055ZF1,Battle Beyond the Stars
"User profile (audit only):
- gender: F
- age: 35-44
- occupation: technician/engineer

Watch history:
1. The Best Exotic Marigold Hotel
2. Seeking a Friend for the End of the World
3. Defending Your Life VHS
4. All Creatures Great &amp; Small - The Complete Series 1 Collection VHS
5. NOVA: Hubble's Amazing Rescue
6. Doc Martin Series 1 Region 2
7. Everest: Beyond the Limit - Season 1
8. Everest: Beyond the Limit - Season 1
9. The Spy Factory
10. Disconnect

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. The Best Exotic Marigold Hotel
2. Seeking a Friend for the End of the World
3. Defending Your Life VHS
4. All Creatures Great &amp; Small - The Complete Series 1 Collection VHS
5. NOVA: Hubble's Amazing Rescue
6. Doc Martin Series 1 Region 2
7. Everest: Beyond the Limit - Season 1
8. Everest: Beyond the Limit - Season 1
9. The Spy Factory
10. Disconnect",F,35-44,technician/engineer,B009AF5OY8,Lewis - Series 6 [NON-U.S.A. FORMAT: PAL + REGION 2 + U.K. IMPORT] (Complete Sixth Season - Original British Version - Inspector Lewis)
"User profile (audit only):
- gender: F
- age: 35-44
- occupation: artist

Watch history:
1. X-Men VHS
2. Quills
3. Endless Summer VHS
4. Steamboat Bill Jr VHS
5. East Is East VHS
6. The Lathe of Heaven
7. Annie Hall
8. The Color of Paradise
9. Il Bidone
10. Night of the Living Dead VHS

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. X-Men VHS
2. Quills
3. Endless Summer VHS
4. Steamboat Bill Jr VHS
5. East Is East VHS
6. The Lathe of Heaven
7. Annie Hall
8. The Color of Paradise
9. Il Bidone
10. Night of the Living Dead VHS",F,35-44,artist,6304192312,Faces VHS
"User profile (audit only):
- gender: M
- age: 25-34
- occupation: artist

Watch history:
1. Affliction VHS
2. The Horse Whisperer
3. HEARTS IN ATLANTIS (DVD)
4. Simone
5. The Crow: City of Angels VHS
6. Killing Me Softly R-Rated Edition
7. OCEAN'S TWELVE (WS) (DVD)
8. Dolls / Kukly - PAL
9. Hannibal
10. Mangler VHS

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. Affliction VHS
2. The Horse Whisperer
3. HEARTS IN ATLANTIS (DVD)
4. Simone
5. The Crow: City of Angels VHS
6. Killing Me Softly R-Rated Edition
7. OCEAN'S TWELVE (WS) (DVD)
8. Dolls / Kukly - PAL
9. Hannibal
10. Mangler VHS",M,25-34,artist,0790747693,Cat's Eye VHS
"User profile (audit only):
- gender: F
- age: 55-64
- occupation: self-employed

Watch history:
1. Overboard VHS
2. Frankie &amp; Johnny VHS
3. Doctor Zhivago VHS
4. Up Close &amp; Personal VHS
5. The Others
6. Frankie &amp; Johnny
7. The Barbra Streisand Collection (The Mirror Has Two Faces / The Prince of Tides / The Way We Were)
8. The Adventure of Sherlock Holmes' Smarter Brother
9. Lonesome Dove
10. Chapter Two VHS

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. Overboard VHS
2. Frankie &amp; Johnny VHS
3. Doctor Zhivago VHS
4. Up Close &amp; Personal VHS
5. The Others
6. Frankie &amp; Johnny
7. The Barbra Streisand Collection (The Mirror Has Two Faces / The Prince of Tides / The Way We Were)
8. The Adventure of Sherlock Holmes' Smarter Brother
9. Lonesome Dove
10. Chapter Two VHS",F,55-64,self-employed,B003GAMOIW,The Adjustment Bureau [DVD]
"User profile (audit only):
- gender: F
- age: 25-34
- occupation: customer service

Watch history:
1. The Vow
2. Wall-E (Mandarin Chinese Edition)
3. Gilmore Girls: Season 7
4. No Strings Attached
5. Pitch Perfect
6. About Time
7. The Internship
8. 12 Years a Slave
9. Clueless VHS
10. Before Midnight

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. The Vow
2. Wall-E (Mandarin Chinese Edition)
3. Gilmore Girls: Season 7
4. No Strings Attached
5. Pitch Perfect
6. About Time
7. The Internship
8. 12 Years a Slave
9. Clueless VHS
10. Before Midnight",F,25-34,customer service,B00DL47KWI,Girl Most Likely
"User profile (audit only):
- gender: M
- age: 45-54
- occupation: customer service

Watch history:
1. Woman in Black 2: Angel of Death
2. Thirst
3. Long Pigs
4. The Purge: Anarchy
5. Phobia
6. Insanitarium
7. From the Dark
8. Growth
9. The Last House on the Left
10. Hurt

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. Woman in Black 2: Angel of Death
2. Thirst
3. Long Pigs
4. The Purge: Anarchy
5. Phobia
6. Insanitarium
7. From the Dark
8. Growth
9. The Last House on the Left
10. Hurt",M,45-54,customer service,B004JHYTH0,Husk
"User profile (audit only):
- gender: M
- age: 18-24
- occupation: academic/educator

Watch history:
1. Red Tails
2. 50 FIRST DATES
3. The DaVinci Code/ Angels &amp; Demons (Double Feature 2 - DVD Set)
4. Collateral
5. Best of the Best 2
6. A Walk in the Clouds VHS
7. Pink Floyd's the Wall VHS
8. In the Army Now VHS
9. Firestorm VHS
10. Men of Honor VHS

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. Red Tails
2. 50 FIRST DATES
3. The DaVinci Code/ Angels &amp; Demons (Double Feature 2 - DVD Set)
4. Collateral
5. Best of the Best 2
6. A Walk in the Clouds VHS
7. Pink Floyd's the Wall VHS
8. In the Army Now VHS
9. Firestorm VHS
10. Men of Honor VHS",M,18-24,academic/educator,B00063MAXQ,Ladder 49
"User profile (audit only):
- gender: M
- age: 45-54
- occupation: doctor/health care

Watch history:
1. Home Alone VHS
2. Ref VHS
3. Animaniacs: You Will Buy This Video VHS
4. Finding Nemo (Mandarin Chinese Edition) [2 DVDs]
5. Animaniacs - Wakko's Wish
6. Mystic River
7. Mickey's Once Upon a Christmas Walt Disney Gold Classic Collection  VHS
8. Mickey's Once Upon a Christmas Walt Disney Gold Classic Collection  VHS
9. Pirates of the Caribbean: The Curse of the Black Pearl
10. The Family Man

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. Home Alone VHS
2. Ref VHS
3. Animaniacs: You Will Buy This Video VHS
4. Finding Nemo (Mandarin Chinese Edition) [2 DVDs]
5. Animaniacs - Wakko's Wish
6. Mystic River
7. Mickey's Once Upon a Christmas Walt Disney Gold Classic Collection  VHS
8. Mickey's Once Upon a Christmas Walt Disney Gold Classic Collection  VHS
9. Pirates of the Caribbean: The Curse of the Black Pearl
10. The Family Man",M,45-54,doctor/health care,6303122647,Tim Burton's The Nightmare Before Christmas VHS
"User profile (audit only):
- gender: M
- age: 25-34
- occupation: K-12 student

Watch history:
1. Due South : Season 1
2. Rockford Files: Backlash of Hunter VHS
3. The Man from U.N.C.L.E.: The Complete Series
4. Rawhide: Season 2, Vol. 1
5. Alias Smith and Jones: Season One
6. Alias Smith &amp; Jones - Season Two
7. Alias Smith &amp; Jones - Season Two
8. Foyle&#39;s War
9. Brimstone 1998 TVseries
10. Cross of Iron VHS

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. Due South : Season 1
2. Rockford Files: Backlash of Hunter VHS
3. The Man from U.N.C.L.E.: The Complete Series
4. Rawhide: Season 2, Vol. 1
5. Alias Smith and Jones: Season One
6. Alias Smith &amp; Jones - Season Two
7. Alias Smith &amp; Jones - Season Two
8. Foyle&#39;s War
9. Brimstone 1998 TVseries
10. Cross of Iron VHS",M,25-34,K-12 student,B0042JSSG8,Colditz - The Complete BBC Collection 1972
"User profile (audit only):
- gender: M
- age: 35-44
- occupation: scientist

Watch history:
1. Carnage
2. R.I.P.D. Brigade fant&ocirc;me Region B  Sous-titres fran&ccedil;ais
3. Grown Ups 2
4. Smooch
5. 42
6. White House Down
7. Pacific Rim
8. The Seven Year Hitch
9. Now You See Me
10. 2 Guns

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. Carnage
2. R.I.P.D. Brigade fant&ocirc;me Region B  Sous-titres fran&ccedil;ais
3. Grown Ups 2
4. Smooch
5. 42
6. White House Down
7. Pacific Rim
8. The Seven Year Hitch
9. Now You See Me
10. 2 Guns",M,35-44,scientist,B00BEL4QFO,Tyler Perry's Temptation: Confessions Of A Marriage Counselor Digital
"User profile (audit only):
- gender: F
- age: 35-44
- occupation: scientist

Watch history:
1. 7 Assassins - Language : Mandarin - Subtitles : English
2. I, Robot
3. Game of Thrones: Season 5
4. Thunderbolt: P-47 Fighter Bombers in Action Over Europe VHS
5. Ultraviolet
6. The Revenant
7. Rise Of The Legend 2D + 3D Blu-ray (Region A) (English Subtitled)
8. Hitman
9. Kill Zone 2
10. The Finest Hours

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. 7 Assassins - Language : Mandarin - Subtitles : English
2. I, Robot
3. Game of Thrones: Season 5
4. Thunderbolt: P-47 Fighter Bombers in Action Over Europe VHS
5. Ultraviolet
6. The Revenant
7. Rise Of The Legend 2D + 3D Blu-ray (Region A) (English Subtitled)
8. Hitman
9. Kill Zone 2
10. The Finest Hours",F,35-44,scientist,B01GRU5CQS,The Conjuring 2 Includes Digital Download  2016  Region Free
"User profile (audit only):
- gender: F
- age: 18-24
- occupation: clerical/admin

Watch history:
1. The Amityville Horror
2. Miracle VHS
3. Left Behind - World at War
4. Star Wars: Episode III - Revenge of the Sith (Mandarin Chinese Edition)
5. Batman Begins
6. Fahrenheit 451 VHS
7. The Polar Express
8. The Road to Berlin
9. Last Tango in Paris
10. Four Minutes

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. The Amityville Horror
2. Miracle VHS
3. Left Behind - World at War
4. Star Wars: Episode III - Revenge of the Sith (Mandarin Chinese Edition)
5. Batman Begins
6. Fahrenheit 451 VHS
7. The Polar Express
8. The Road to Berlin
9. Last Tango in Paris
10. Four Minutes",F,18-24,clerical/admin,B0019CB5T8,The Exorcism of Emily Rose
"User profile (audit only):
- gender: F
- age: 25-34
- occupation: clerical/admin

Watch history:
1. Elvis &amp; Madonna
2. Avenged
3. Unforgiven Snap Case
4. The X-Files - The Complete First Season
5. The X-Files - The Complete Third Season
6. The X-Files: Season 7
7. The X-Files - The Complete Eighth Season
8. Doctor Strange: The Sorcerer Supreme
9. The X-Files - The Complete Ninth Season
10. Wing Commander VHS

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. Elvis &amp; Madonna
2. Avenged
3. Unforgiven Snap Case
4. The X-Files - The Complete First Season
5. The X-Files - The Complete Third Season
6. The X-Files: Season 7
7. The X-Files - The Complete Eighth Season
8. Doctor Strange: The Sorcerer Supreme
9. The X-Files - The Complete Ninth Season
10. Wing Commander VHS",F,25-34,clerical/admin,6301966899,Blue Steel VHS
"User profile (audit only):
- gender: F
- age: 18-24
- occupation: homemaker

Watch history:
1. Band of Brothers(Elite SC/BD+DCExp12-21)
2. Equilibrium
3. Elephant
4. The Healer
5. Globe Trekker: Iceland &amp; Greenland
6. Tiptoes
7. I Heart Huckabees
8. Fall VHS
9. Maria Full of Grace VHS
10. Black Robe

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. Band of Brothers(Elite SC/BD+DCExp12-21)
2. Equilibrium
3. Elephant
4. The Healer
5. Globe Trekker: Iceland &amp; Greenland
6. Tiptoes
7. I Heart Huckabees
8. Fall VHS
9. Maria Full of Grace VHS
10. Black Robe",F,18-24,homemaker,B00005JMYF,Dodgeball - A True Underdog Story Full Screen Edition
"User profile (audit only):
- gender: M
- age: 55-64
- occupation: homemaker

Watch history:
1. Demolition Man VHS
2. Little Lips
3. Star Trek
4. Star Trek
5. Star Trek XI
6. Hell'S Kitchen Season 7
7. A Christmas Story VHS
8. White Men Can't Jump VHS
9. Cannonball Run VHS
10. The Grey Zone (2002) / REGION 2 PAL DVD / Audio: English / Actors: Daniel Benzali, Steve Buscemi, Mira Sorvino, David Arquette, David Chandler / Director: Tim Blake Nelson / 106 minutes

Task:
Recommend the next 10 items the user would like, as a ranked list.
Return ONLY a JSON array of item titles (strings), length = 10.
","Watch history:
1. Demolition Man VHS
2. Little Lips
3. Star Trek
4. Star Trek
5. Star Trek XI
6. Hell'S Kitchen Season 7
7. A Christmas Story VHS
8. White Men Can't Jump VHS
9. Cannonball Run VHS
10. The Grey Zone (2002) / REGION 2 PAL DVD / Audio: English / Actors: Daniel Benzali, Steve Buscemi, Mira Sorvino, David Arquette, David Chandler / Director: Tim Blake Nelson / 106 minutes",M,55-64,homemaker,B0001VL0KC,The Lord Of The Rings: Trilogy
